absolute_magnitude,est_dia_in_m_max,epoch_date_close_approach,relative_velocity_km_per_sec,miss_dist._astronomical,orbit_id,orbit_uncertainity,minimum_orbit_intersection,jupiter_tisserand_invariant,epoch_osculation,eccentricity,inclination,asc_node_longitude,orbital_period,perihelion_distance,perihelion_arg,mean_anomaly,hazardous
24.1,89.9580388169,1042012800000,5.8346965609,0.0391095714,21,0,0.012946,6.101,2458000.5,0.01296125557883429,10.74760091756775,106.3717237836368,361.1807278371487,0.9796816234259752,101.6388260670472,188.4820622381388,0
24.8,65.1688382168,1124089200000,20.3220725393,0.4138369121,9,7,0.0200868,7.569,2458000.5,0.3607328374506857,10.08490043805271,339.6300659359483,240.8312999419205,0.484275017097641,175.9575392318773,213.2047300280572,0
21.4,311.9176705226,1229328000000,10.382055792,0.2383361238,22,1,0.0629519,5.971,2458000.5,0.1588244668008033,19.81747745183783,271.7351130857661,370.7093776019544,0.8495261054556476,293.8462013893724,96.26382045135144,0
21.8,259.4418179074,861087600000,9.129167377,0.303361434,51,1,0.104736,6.003,2458000.5,0.3775352983208624,7.104126563177385,179.5057827726986,365.9929240029879,0.6233006361936202,170.8521652770838,5.854064811306019,0
28.0,14.9293183439,874306800000,9.3331089649,0.3366062271,8,6,0.000615632,5.99,2458000.5,0.403957410850079,2.484442826425956,88.87947254444529,366.9018879396638,0.5978308271133341,111.9793427923618,186.8642120676685,0
25.6,45.0858206172,797929200000,14.0912031607,0.2689702852,10,7,0.024568,6.797,2458000.5,0.1986104067958223,15.29060134113289,18.63948790340435,292.993820551631,0.691858139126041,344.8005314441176,197.2654367936369,0
24.0,94.1976305719,799916400000,10.8435350851,0.3079150576,12,3,0.0666464,6.379,2458000.5,0.2473747528584077,7.028450269921951,204.1993482802674,330.3444547300045,0.7038679313112967,23.65247194162792,247.60414775645,0
20.7,430.566244241,1334473200000,5.9859745877,0.1658156848,20,5,0.146921,3.48,2458000.5,0.4845267424259161,7.804510617571244,223.0825526505687,1204.536609207924,1.142055450075126,337.79681749,230.8860810583611,0
17.1,2259.643771094,1157698800000,22.5739123002,0.1463570517,164,0,0.0286665,4.456,2458000.5,0.5866192151601922,5.519631591575583,311.8404182828025,632.6970007567777,0.5962318677049753,291.7874452622807,152.7132563522394,1
22.204,215.3971629384,1308726000000,10.5242747041,0.3162374066,7,3,0.108564,6.466,2458000.5,0.3175085943356674,17.90074249259128,8.98802420261806,317.6774299570085,0.6218550172647479,28.41397553474924,318.0062357714711,0
24.7,68.2401509401,985248000000,13.1885039824,0.3704315752,22,2,0.0160814,5.774,2458000.5,0.099562891097563,9.315559877388296,211.3527939346192,401.4689720304168,0.959008428931696,244.7771026468117,32.76775567732248,0
20.0,594.3468684194,819014400000,11.3141276378,0.2967676688,28,2,0.0331774,6.962,2458000.5,0.2820310927535006,13.89965502865119,57.80375669977673,279.7977289150466,0.6010853487405943,315.1638598580114,175.0469529693104,1
24.1,89.9580388169,1231401600000,11.0727091623,0.3025228413,21,0,0.012946,6.101,2458000.5,0.01296125557883429,10.74760091756775,106.3717237836368,361.1807278371487,0.9796816234259752,101.6388260670472,188.4820622381388,0
22.4,196.8067450894,1271314800000,10.5254358498,0.1809524305,14,0,0.0179445,5.566,2458000.5,0.1073199442521597,13.27133880998655,211.4593746941593,429.4721873313424,0.994459062969663,44.61903611767051,70.26882606529705,0
26.2,34.201092472,844758000000,8.1019731991,0.1611431102,13,4,0.0163424,6.213,2458000.5,0.1228259560074111,9.504144316652347,237.1186610361183,348.5901574934982,0.850283140654399,233.7026099162035,260.3615129914813,0
22.1,225.9643771094,819619200000,12.111926908,0.3739863988,12,1,0.0113586,5.9,2458000.5,0.5567337012305469,0.8481960586753917,127.0622179919935,368.882118331136,0.4461944503308738,186.8452503669185,268.3465264350019,1
22.7,171.4115092306,1473318000000,9.1245290808,0.2777142418,11,6,0.0758499,6.573,2458000.5,0.3771015365758616,14.56422880798156,231.238900909218,307.9393202707371,0.5558979504550221,327.0394215010603,182.5608780679715,0
24.3,82.0427064882,1302850800000,8.0486252518,0.0035653208,18,1,0.00347209,6.769,2458000.5,0.2576795112710575,8.513761555893636,24.36394732138642,295.8544970740713,0.645027077853838,319.2955599321823,203.0936939633281,0
21.7,271.6689340891,1441695600000,12.0812027849,0.1684206501,18,5,0.1545,4.429,2458000.5,0.2797508235075694,19.53410338330729,175.9616946988329,675.0604607275715,1.084706560357987,128.0717566785929,48.1247111577818,0
19.3,820.4270648822,855388800000,15.1853908371,0.3833694964,23,0,0.132537,4.762,2458000.5,0.3728372996603487,19.82219511515017,64.00374941385198,568.3350563929055,0.8421398791207232,151.9419789845429,47.81695483852142,0
23.117,141.4620602265,1334473200000,17.9829111634,0.4050233635,6,6,0.165062,2.9,2458000.5,0.6385023071502917,10.2973330763095,321.2686365350896,1859.49894728052,1.069803143917289,289.5234758424818,16.97649591104625,0
25.5,47.2106498806,936774000000,19.7658864418,0.3584307495,10,7,0.0100755,7.817,2458000.5,0.4219494134045523,6.71279066294764,141.4329526423848,227.0913108398646,0.4210825456431967,8.068635427171483,225.4624192926958,0
18.0,1492.931834393,1237705200000,14.1472529164,0.3513336624,51,0,0.125466,4.825,2458000.5,0.4657800545694917,25.84253227599533,13.93183410104399,535.4915117006888,0.6894289902996792,64.48220906338129,336.1704004839435,0
24.8,65.1688382168,1187161200000,8.6266229516,0.2755103255,9,7,0.0291821,5.99,2458000.5,0.2668219762943289,6.970202977215189,229.388385276409,371.3113871315556,0.7412578968604686,63.15809176266788,341.8286098521137,0
25.3,51.7654482198,1111478400000,3.1308446205,0.0495805384,11,7,0.0409764,4.933,2458000.5,0.2153964017813232,2.744455464803272,175.8538198539209,551.9724934546871,1.033228320533814,353.5510908013318,95.54217884854953,0
21.8,259.4418179074,1235289600000,12.4225108355,0.1662157471,16,7,0.0110233,3.12,2458000.5,0.6646104689230873,3.932545027864432,223.9732008352405,1436.446880207564,0.8356227681987878,313.9301758606542,56.46394829523828,1
19.7,682.4015094011,1348297200000,14.8123557994,0.4227011356,25,0,0.276006,4.582,2458000.5,0.163829881637712,25.2024915430044,341.9965205165283,622.2809966445946,1.192760873997504,65.02591682007287,303.0971881891035,0
24.4,78.3501764334,1424592000000,11.5399318021,0.0616898523,5,7,0.0358239,6.111,2458000.5,0.3409113808327888,14.11246997289391,325.9737578526656,353.3037379937143,0.644629757330042,301.6543384210813,143.6843255102335,0
19.8,651.6883821679,1063609200000,36.2387829237,0.4205354822,10,7,0.0230206,5.365,2458000.5,0.453429413465585,48.9267932840214,336.6392031674106,408.1296365852469,0.588544619454299,247.2078997558544,230.0584175892471,1
19.9,622.3575733667,1277190000000,15.2549613229,0.2830675603,35,0,0.0643258,4.982,2457600.5,0.2468998184558027,14.01266604706248,88.50663490758316,532.4094856066256,0.9681685940439588,113.3646125695602,100.8422474724799,0
24.8,65.1688382168,1134028800000,10.6174145878,0.3469566162,14,6,0.0133187,7.149,2458000.5,0.2618003732385273,4.881530883173743,38.77825533771854,268.5075178657495,0.6012833387820041,352.3550245814477,16.58788303021728,0
21.2,342.0109247198,1155020400000,10.3650951669,0.3686115787,13,2,0.00600421,5.752,2458000.5,0.3061406081206968,15.89806929092856,43.64071598530212,396.3509490067624,0.7326993194606343,265.3538903718975,77.68690400242687,1
25.4,49.435619262,1265616000000,14.7350171052,0.0046505892,4,7,9.30055e-05,7.726,2458000.5,0.5649318932639468,2.982160035704974,320.1096481393351,228.8016121087175,0.3185158266402732,330.8804044592547,291.9408531535941,0
24.2,85.9092601232,1229932800000,19.5622660241,0.2630148587,12,7,0.0220494,8.261,2458000.5,0.535942671975728,15.0199936972237,118.21570794,203.991749243783,0.3147128084568536,167.7491738430729,316.6740227218244,0
22.2,215.7943048444,1016179200000,11.1228531871,0.1617107009,28,0,0.0696479,4.889,2455353.5,0.2330986549811902,20.89051623727846,346.9778286309497,546.4414963367311,1.003158743516329,227.5148042279464,149.8285836542145,0
19.4,783.5017643338,1303455600000,27.6073111183,0.1474612899,27,4,0.0923552,2.881,2458000.5,0.7876225429734935,10.38751303752682,250.218563172115,1498.684838686236,0.5443142125485112,57.21070997649446,187.5859873540128,0
24.5,74.8238376074,1079942400000,10.828619276,0.0261986605,9,8,0.0245861,4.906,2453087.5,0.2995072993921791,15.01237211877831,178.5147071508579,545.6039242658861,0.9153552001368632,58.55112812731652,329.7241514176795,0
26.0,37.5007521798,1310108400000,5.5117538886,0.0741216733,5,5,0.0240657,6.295,2458000.5,0.2425473895941074,4.910556156897652,296.2408968293704,338.9900745099534,0.7206889064191268,223.6880501627711,333.9282289502066,0
24.1,89.9580388169,1244444400000,22.1019282455,0.3084646172,9,8,0.0167161,8.56,2455710.5,0.6028069931029314,16.86324974114843,242.9532515031493,190.8559585881112,0.2576754982786134,185.7754515858898,170.6361994382691,0
22.5,187.9489824394,1426402800000,36.7700009604,0.1014937765,6,9,0.00621997,2.903,2457093.5,0.9602607237404592,11.35643554445103,168.9270637219879,1057.879679439537,0.08074429595809099,152.924128619075,346.5425796733429,0
20.9,392.6810818086,919065600000,29.2132548576,0.2873247481,11,4,0.0941743,4.692,2458000.5,0.3278255658778034,46.41187820668871,130.5423624284205,532.9569974102903,0.8647246078553871,333.0928354657479,269.5071652643986,0
21.0,375.0075217981,1193036400000,31.5422177339,0.1523095305,15,7,0.00787483,3.238,2458000.5,0.6644071800761759,51.1372184611193,33.4217883569677,997.7648278543816,0.6557915799685943,261.5544301459317,240.8846597728841,1
24.858,63.451220281,1268636400000,10.3991299278,0.3228808764,7,7,0.0500421,5.093,2458000.5,0.1690278906035153,7.660929723412476,185.989624045592,516.2147012303747,1.046504440040876,358.956722923798,111.4515065726778,0
18.6,1132.5046106177,1194508800000,13.0449326037,0.4813451995,185,0,0.254724,6.019,2458000.5,0.332838176743004,27.5521793707943,99.84970603345906,356.1179699417544,0.6559863889484336,159.9468997302542,135.5459310578918,0
21.8,259.4418179074,1195113600000,8.7112249561,0.3248255195,23,2,0.0848699,5.292,2458000.5,0.1176042481012951,15.23965697871666,246.1373132972053,473.5261270689481,1.049124642994807,303.2352334456799,69.7171017403071,0
27.2,21.5794304844,1258876800000,6.3772111152,0.0284497855,7,8,0.0281986,4.363,2455155.5,0.3500915371721154,8.2553406990494,237.6653327107541,707.1665068971355,1.009565179600939,194.4009340743124,353.4682983882642,0
28.8,10.328564805,1203062400000,5.3146087811,0.0470445075,6,7,0.0033147,6.754,2458000.5,0.2379077525515878,0.6467351461787517,76.2381764637944,298.0788472742083,0.6655224312276181,208.6318518983579,98.7769458996879,0
26.1,35.8129403019,948528000000,5.6110921528,0.1073588978,13,4,0.0392348,5.698,2458000.5,0.09316376522212844,5.825698101617188,315.0842739497896,413.1579903355006,0.9844810282224664,117.5566454458557,238.3144535030972,0
18.3,1300.2892700427,897894000000,39.6241313317,0.397913172,30,1,0.0658877,4.696,2458000.5,0.7481371297663283,33.82544596339837,253.0065527498354,511.9277177558105,0.3154309423567715,225.0689367577424,285.7433945094909,0
21.4,311.9176705226,1286521200000,16.4045942393,0.2208746118,25,2,0.0781464,5.845,2458000.5,0.3913111970318248,17.70798528407041,153.2475230271902,380.2650420305567,0.6252503782568122,126.0857325811944,277.0764677808798,0
24.5,74.8238376074,1234080000000,5.1178701586,0.0952975094,11,7,0.0215237,6.688,2458000.5,0.2217253837211308,3.606078312084671,298.823037677018,303.6487143582023,0.6880946996778763,28.23118454951225,279.6119513508648,0
18.9,986.3702813054,866962800000,9.4440914119,0.2495106671,97,0,0.113543,6.326,2458000.5,0.3462912345976584,12.77833710327869,259.9517694521273,331.5974828563657,0.6129045431192401,203.7846993891176,252.11014821482,0
23.1,142.5738833281,1189839600000,11.6410003677,0.3734583382,18,7,0.0883269,4.361,2458000.5,0.303373969002558,11.83456572335943,16.07055385917394,710.0954258454723,1.085121972730778,349.3016593333047,49.54091249326945,0
20.7,430.566244241,1264147200000,32.7351689828,0.450477445,49,0,0.0247463,5.893,2458000.5,0.5684761302700544,4.171720815829707,120.2201070193547,368.601976710098,0.4341545055473321,143.1647508662946,148.4918772501308,1
21.4,311.9176705226,1198310400000,10.2942040396,0.1673826343,22,1,0.0629519,5.971,2458000.5,0.1588244668008033,19.81747745183783,271.7351130857661,370.7093776019544,0.8495261054556476,293.8462013893724,96.26382045135144,0
24.8,65.1688382168,1307516400000,12.4903363897,0.2411230624,8,7,0.0206456,5.823,2458000.5,0.2553774008214655,23.2904268212569,91.83429010717514,384.2226202704979,0.7701805518696538,99.02036170600806,27.73852296702942,0
18.1,1425.7388332807,1293004800000,21.9799140384,0.4301172825,236,0,0.0345132,7.388,2455026.5,0.3367760294257492,3.794750521346799,188.8616900718955,252.2466272629769,0.5181770510762358,59.28970787934009,230.4371854501246,1
18.1,1425.7388332807,821088000000,2.4294150614,0.3533010134,45,0,0.283318,3.181,2458000.5,0.5240532865211674,3.372346677255605,178.3192710526732,1569.560467120893,1.257992587219789,278.1657437776233,18.44912511964791,0
21.6,284.4722965033,1270710000000,14.7095968211,0.1883290291,8,7,0.118253,4.767,2458000.5,0.586961156997994,8.036258791314067,314.8285193034843,549.9384628662582,0.5425852805387255,341.4445919592299,294.3871143621429,0
25.0,59.4346868419,1186556400000,16.8603548271,0.0454238407,12,6,0.00174728,4.901,2458000.5,0.4520826324179339,17.10528493104089,318.0981354025708,531.0796621293149,0.7032167860421421,88.65453345385933,295.2222152535119,0
18.1,1425.7388332807,822297600000,24.3022599558,0.3724096571,65,0,0.106558,3.327,2458000.5,0.9009731529779084,12.79057410499854,342.7271352124852,913.6562707105128,0.1824774597018141,14.77481046733027,250.5920558239716,0
26.989,23.7815402388,793440000000,7.1641480595,0.2115968709,2,7,0.0071428,5.874,2458000.5,0.3179061258474021,4.008314775490596,322.7144944711469,384.2473032363464,0.705535845388161,249.0178764867158,92.63701924370052,0
19.7,682.4015094011,1076227200000,12.0347677163,0.3192186979,20,4,0.0505682,4.113,2458000.5,0.4065541171836934,14.89157831673725,203.280550361847,789.6212314350853,0.9921897009639142,320.4974654014071,94.72788107941894,0
21.3,326.6178974458,1331794800000,8.657435771,0.4481782372,16,0,0.0915492,5.203,2458000.5,0.2568387665692359,9.407041518619836,144.6128952369979,489.4434409551173,0.9032731568321823,167.149503892135,269.9569701792411,0
22.9,156.3291544087,1103702400000,12.8047901383,0.2813291443,10,6,0.0187748,7.076,2458000.5,0.5617512822599331,3.744017549389499,295.6919573997513,266.2356980837815,0.3549489487803058,338.0747994370951,327.0362093224444,0
27.5,18.7948982439,1418630400000,6.4237878752,0.0099673571,3,8,0.00582799,4.671,2457013.5,0.3212253172348316,4.542529523772021,84.72214521123641,612.2794896396684,0.9578404169520964,327.5104115711155,19.05772569774196,0
20.0,594.3468684194,1110268800000,5.2701002717,0.3238906862,38,0,0.324995,4.618,2458000.5,0.1541136973614924,12.45849766525308,33.51753039526152,634.5233907230863,1.222394720403105,92.12180394467032,99.26288679534716,0
27.5,18.7948982439,1170921600000,6.8646162417,0.0041994334,8,8,0.00415614,4.806,2454150.5,0.3260668216581827,0.4099891059170518,174.8732905669215,575.8684024835197,0.9129213970397612,278.0736176658544,30.03139798383156,0
17.2,2157.9430484443,986713200000,9.328061686,0.2974750582,146,0,0.0331798,6.372,2458000.5,0.4061499819246546,4.713586625633988,311.9598155095754,326.948552003355,0.5515659335973813,82.5861756257242,286.359312905382,1
23.0,149.2931834393,877503600000,20.8442434586,0.4174917484,21,6,0.0368816,6.811,2458000.5,0.2548855598787605,15.25544182815786,29.96095417636757,291.126259715286,0.6405380734911158,207.2818711881225,81.26682111875516,0
20.9,392.6810818086,943257600000,22.1164364106,0.1749384544,20,0,0.102553,4.875,2458000.5,0.4675897330484522,24.87362965709096,258.358105433953,525.8628971794345,0.6788322871460044,248.2143430882032,94.66632448891184,0
25.4,49.435619262,1008403200000,18.8591045343,0.0089106901,13,8,3.07214e-05,3.045,2452268.5,0.7152837530564765,1.628729702931391,82.60908716479733,1450.115794555424,0.7138633531483944,289.8775991141003,12.71219076992332,0
22.7,171.4115092306,1250924400000,9.5615454179,0.0614556861,14,7,0.00669281,5.771,2458000.5,0.1870194905052306,14.24739568896478,323.8030848846003,398.3267749349061,0.8613391405312079,104.1623706380817,58.25321149783364,0
26.4,31.1917670523,1411369200000,7.5274780808,0.0304710594,10,8,0.0271029,3.26,2456919.5,0.5764200681482189,3.071282688840485,178.4802067682782,1379.696490472523,1.027366652158635,191.0229734167387,356.929133414056,0
26.3,32.6617897446,1382425200000,2.4997403221,0.0864850969,11,5,0.0408356,6.189,2458000.5,0.06708822892680964,3.027496760378113,338.0177449204957,352.7546153285025,0.911500178468262,20.93075176843833,28.09347751226606,0
23.1,142.5738833281,1099900800000,7.557476143,0.0138299627,17,6,0.0125175,4.337,2458000.5,0.4057562012535647,2.439443200901155,28.66592003349509,711.0628103827522,0.9264834882570052,56.64230355374158,194.3831292638422,0
22.6,179.4898847799,1331193600000,7.4328318546,0.1067254524,12,8,0.0759582,3.641,2456017.5,0.4867264314954604,3.721822296908015,195.7444665673348,1065.125670395404,1.047652331034835,309.7472108012863,13.32658484353714,0
26.1,35.8129403019,1129359600000,11.5088372069,0.1037727718,7,5,0.0140297,6.375,2458000.5,0.2754065543803019,1.858840859410166,118.3549715119107,330.6479017514127,0.6780670343156265,142.5988573339084,132.0845021242001,0
18.7,1081.533506775,982828800000,6.8555519168,0.3191672986,102,0,0.180743,5.525,2458000.5,0.2537772163312964,12.84496414914382,270.9065027812587,432.3321596876178,0.8349899502893611,359.9930979300082,252.6295224738258,0
20.4,494.3561926196,1124694000000,15.1319270816,0.3999900085,27,0,0.216856,5.404,2458000.5,0.4178175551409867,18.21763751113307,209.8820481774343,439.5781031549456,0.6586947289096898,147.9578426255144,348.459414488244,0
